reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
075121f9-40d6-47c0-a145-0104a03c6095,Rick Kline,https://play-lh.googleusercontent.com/a/AATXAJxBJpwqRSpiHJZlDFVFyf2bvcOvjiAeExHuq-oQ=mo,"I'm ready to uninstall. Setting this as my default SMS app isn't an option. Also, the only people that I'm able to send texts to are those who ALSO have the WhatsApp app on their phone. And adding a contact to the contact list is impossible, as it says that that the contact already exists... VERY disappointed with the app.",1,450,2.22.3.77,2022-02-09 22:07:18,,,most_relevant,com.whatsapp
2100b947-c3b3-4ae2-a32f-a552f543b112,Astarya Endymion,https://play-lh.googleusercontent.com/a/AATXAJwjp_FoS92VPPprtafISOxozuu5x7_ENDgHwTT_=mo,"Cant send videos... It always gives an error that it failed and that I should restart my phone. Most of the time that does not solve the issue, and if it does, it returns by the time I want to send another video to someone. This is disappointing because I just had a huge bug with a permanent notification that backups are in progress. As soon as one bug is removed there is another.",1,31468,2.22.11.82,2022-06-03 23:11:45,,,most_relevant,com.whatsapp
bb1e8f70-7154-4772-8ab5-f00070f51796,Juan Manuel Diana,https://play-lh.googleusercontent.com/a-/AOh14GgnPpvl1PNcA646lNCE3zH01DMrmZGJnZ73zWlAwg,"The widget stops working more than ever (I have to delete it from my home screen and add it again every day), and there are always problems when I want to make a chat backup. Besides, the ""Search"" tool has never worked properly, it's very slow and never finds anything. Ah, and the new version of WhatsApp Web is a DISASTER. At least you have to leave the option of keep using the old version, which is much faster than the new one.",1,18114,2.22.12.77,2022-06-10 14:14:12,,,most_relevant,com.whatsapp
8070f900-8644-4bc5-8f0b-530d0cfeed04,Subhankar karmakar,https://play-lh.googleusercontent.com/a-/AOh14GjELp0v93iFy90rQeXad2cAKMQX6Fds5l1e6faK2yA,"In the latest update of WhatsApp, it made two things so bad. First, if I see any pdf/document in old messages, after pressing back button from the document view it brings me to the last message, if I again want to see the next document then again I have to scroll up. It's a very bad feature. Every time I had to scroll up for the next document. It's very bad. Secondly, if someone gives react reply to a message then it doesn't show any number badge to the person's message from which it comes from.",1,17982,2.22.12.80,2022-06-17 05:03:32,,,most_relevant,com.whatsapp
e71bcc13-668a-4149-9b8b-76d206191ec2,Naomi Christine T.,https://play-lh.googleusercontent.com/a-/AOh14Gjtw1I5bSgLO5Y5LQkzdSEZ8uhXNUhaJ9wq40-zZw,"After years all of my important datas are gone just by an unknown error. I was just chatting with someone and then suddenly the app kicks me out. I got in again and all of my pictures , video , chats and call history are gone. I tried to back it up but it didn't work. I checked my file manager and it says my data are still there but I can't restore it. I reinstalled the app and still nothing. Please fix this , it's so annoying when there's an error and deletes all my data without any warning.",1,7067,2.22.12.80,2022-06-15 07:47:16,,,most_relevant,com.whatsapp
8f194dea-6b1a-4b45-aa40-28ea94092e3d,Jennifer Jervelle,https://play-lh.googleusercontent.com/a-/AOh14GiEW0kftdEu1Bxhbd19VX1CfyvwZuMmOETNsbthow,"Voice message(s) suddenly became unable to play when placed on ear for a few days already. Whenever we place the voice message while playing on our ear, the screen goes off and plays the voice message in our ear. But this time the screen would not go off but plays the voice message through the loud speaker. It's hard to listen to voice messages privately in the public without ear bud. Please fix this issue. Thanks.",1,1829,2.22.11.82,2022-06-03 01:33:54,,,most_relevant,com.whatsapp
145e51cf-a968-4c66-9ba5-e35994b8405c,Charl Claassen,https://play-lh.googleusercontent.com/a-/AOh14GgjDyPiYhB7aNTN68ybCK_fLHcj5naBZF-wd_6nbA4,"Not sure if it's my proximity senor? Thought it's my device, it's not my device. It's a problem with the app and latest version. When a voice note comes through, it plays normal via speaker. Holding my device to my ear playing the same voice note and yet it is NOT working! It's still on loud speaker. The screen used to turn off when placed on ear. Now it stays on. Can't listen to voice notes privately anymore 😪😔",1,13123,2.22.11.82,2022-05-31 13:49:29,,,most_relevant,com.whatsapp
b55ec64b-519c-41ad-8adf-d01fa536feb8,Tiberiu Ionescu,https://play-lh.googleusercontent.com/a-/AOh14GgLeX-eyq6qPntZSOawtExKSoxSXcW6xSHdboTp-Q,"Facebook destroyed it. The desktop application is laced with idiotic bugs: conversations are sometimes shown in the wrong order, deleted conversations still appear as empty, I see contacts with whom I never had a conversation, some existing conversations only appear on the phone, etc. Also their decision to not show all media and the full conversation history on desktop (and sometimes not even on mobile) has to be one of the most heinous decisions ever.",1,541,2.22.11.82,2022-06-08 13:28:02,,,most_relevant,com.whatsapp
2eb5e3df-4c38-4056-a8d9-7f0ffd72aaba,Sebastian R. A. Wendt,https://play-lh.googleusercontent.com/a-/AOh14GjuWLqWiXXEdjTrjxy8sFfJVz1N5jFlVR1IKnW8BQ,"A really weird problem occurred right now: a (very confidential and personal) message and a photo got copied and sent to a completely unrelated person with I hadn't been in contact for a while. The message just appeared there, which is quite unsettling. I'm pretty sure it wasn't my own inability to use the app. It worries me a bit how something like this could happen.",1,2156,2.22.10.73,2022-05-27 14:03:40,,,most_relevant,com.whatsapp
430bbbfd-d224-4ab1-b971-c49c869724d1,Zowii,https://play-lh.googleusercontent.com/a-/AOh14GgsbfRZk5P9E5kDtLxGakNGRquyje6ZiyoKdacYVfo,"I have used this app for at least 8 years and really never had any issues with it but today it started not responding, it doesn't let me see status and doesn't even let me reply to messages. I uploaded it today to the newest version and ever since it has serious problems; I work with this app and this is causing severe problems to me and my job. I have tried EVERYTHING and nothing seems to work, really hope you are about to fix all these errors because it's really tiring this way.",1,560,2.22.11.78,2022-05-27 04:52:32,,,most_relevant,com.whatsapp
5c5d2565-3e0a-4fd1-a8f9-51c4f52a4641,Aylin Gh,https://play-lh.googleusercontent.com/a-/AOh14GghaEBBuDrI-mYSViqEK5U_CIUSKg44qwUvyv9UYg,"Why are you constantly updating when there's no a good option and the main problems are not resolved?! Instead of adding multiple emojis!!, add an edit option for the message. Don't show delete message to contacts,Why?!!!! Why we unable to download old files for they expire?! They should be downloaded any time. The quality of the photos is extremely low. Files size is limited to send as well. I don't like this app but I have to use it. Change it a bit!!!",1,914,2.22.9.78,2022-06-02 22:26:23,,,most_relevant,com.whatsapp
f5bc7003-bc04-496a-a402-c8408702df1c,Temiloluwa Kayode-Ojo,https://play-lh.googleusercontent.com/a-/AOh14GjVe7yARaeMaUMvGKjqkos9uy4vTj_P_6iY71vSWQ,"Good day, I have been trying to restore my WhatsApp backed up messages for over two weeks and it keeps telling me there's no connection. I tried using WiFi, mobile data and even Bluetooth tethering and it keeps telling me the same thing!! And I have very important messages on my WhatsApp! Please fix this problem for me. Thank you.",1,283,2.22.11.82,2022-06-01 09:52:38,,,most_relevant,com.whatsapp
b37a7f8d-4c71-4834-82f8-cd416b459e17,Dave J,https://play-lh.googleusercontent.com/a-/AOh14GjLxoAumTimOs02jgVWlDxb4J8vfUU9JYIyolvLOVY,"I HATE that I can't disable WhatsApp calls. It's not convenient for me to take a call with poor 4g coverage, and when I'm driving my cars built in Bluetooth can't accept or reject them, so I'm stuck with the caller ringing indefinitely unless I pick up the phone. Give us the option to disable it!",1,1155,2.22.11.82,2022-06-07 18:47:08,,,most_relevant,com.whatsapp
b67c30b3-266d-47ad-a207-4b67fed050e0,Whitney Van Etten,https://play-lh.googleusercontent.com/a/AATXAJxk9mNqIUPYJueVWZa0bq5qTtMsbla164nUTsdX=mo,This app was AMAZING till I got a new phone and had everything backup to my old phone to this one! IT NEEDS TO BE UPDATED!!!! Now it won't let me send videos to people! And if they do manage to get the video there is no audio! I have contacted the WhatsApp Support many times telling them this and they tell me to reset the settings or my phone! I have done both and nothing is working! PLEASE HELP AND PLEASE UPDATED THIS APP!!!,1,0,2.22.12.80,2022-06-21 06:10:48,,,most_relevant,com.whatsapp
ecf5483c-2997-47a4-a325-fa8fef8f1a89,JOSHUA RODGERS,https://play-lh.googleusercontent.com/a-/AOh14Gi7Pq9uSHon2NNWfh6zcIMTiqugQfWXfprk5MWF,"🤦Gush! The New version it's the worst! at all🙅. First no privacy in listening to voice notes, because every time you keep the device to your ear the voicemail pauses! Second every time you open the chats it loads first it's very slow for now! And when you reply to a message in chats you have to swipe right and tap the the typing bar to get the keyboard, instead of just swiping Right to a message in the chats and getting a keyboard! I just wish you could have not update it!",1,75,2.22.12.77,2022-06-12 22:26:39,,,most_relevant,com.whatsapp
761ea8d6-c678-424c-876f-2230ce467718,Kourosh Shahhosseini,https://play-lh.googleusercontent.com/a-/AOh14Gj_Ojcs1sYXTRyda_biKKzj0cfrGhFcMAQAseUd9Q,"Here is one of the error messages that the app throws at you. Usually when you're desperately looking for a document: ""Can't download this document because (here's the punchline) it's no longer on your phone."" Newest web version alerts that the computer needs an active internet connection while it is connected to broadband and other tabs connect in a flash. New version boosts of offline access to messages but asks you to get connected everytime Can't share an audio if it is above 17 mb ....",1,1119,2.22.10.73,2022-06-01 20:28:17,,,most_relevant,com.whatsapp
beeefc3a-4baf-4902-a13e-efd61e1e81f8,alexdavid garcia moraga,https://play-lh.googleusercontent.com/a-/AOh14GjgGBNlh4A9He5rcHYP_2mTcs6t451B7h6VJzLjnA,"Whenever I try to reply a specific message in the conversation it does not display the keyboard as it used to do it (automatically), now I gotta click on ""type your message"" tab, so then the keyboard displays and I can start typing, that makes lose time. Please fix it and get it back as regular and should really increase photos/video quality, pleeeese!",1,95,2.22.12.77,2022-06-12 08:24:47,,,most_relevant,com.whatsapp
eb30e2d5-c10d-4525-87f0-d551618780ac,David de Muinck Keizer,https://play-lh.googleusercontent.com/a/AATXAJxmQBXBTd0bTqYoGmyV2bidXtngct0vw_Xp5Ljc=mo,"It now shows a pop-up in the middle of the screen, saying it's performing a backup. ""Backups occur at 02:00"" even though it's not that time at all. There is no way to close this popup and the backup process is very slow. So I can't use the app for a couple minutes. Who thought this would be a good idea? It used to be an Android notification in the background, not an everything disabling pop-up. Please fix this.",1,2453,2.22.8.79,2022-04-25 13:14:15,,,most_relevant,com.whatsapp
0608b274-0708-44ec-86e4-45ce2fa35904,Ritu Mehta,https://play-lh.googleusercontent.com/a/AATXAJwQyunmZ_-R6BNdW7U3BA4NwFdR_fi9vuYEVAHm5KE=mo,"Hey team! WhatsApp backup is not getting uploaded to drive. Uploading getting stucked everytime even when I delete backup from drive and start uploading again. There is plenty of space in my drive so space is not any issue for this. Fix this ASAP. Moreover when I start to local backup and go back, the screen becomes blank and I have to force stop everytime to use it or have to keep open the screen with light on till its getting backed up. This is too frustrating.",1,1180,2.22.12.77,2022-06-14 13:24:02,,,most_relevant,com.whatsapp
b812621e-707d-4b5d-9d8c-3dec35d65d4e,Akpevweoghene Onobraekpeyan,https://play-lh.googleusercontent.com/a/AATXAJzH9P9wySUgs16ZtSsMLGaQ4iVpDxlR17KPUlSDsQ=mo,"The latest update is trashy. Group messages don't start from the last read message rather I just find myself at the most recent message even when I have mentions in that group chat. It is very annoying as I have to start scrolling up to look for where I stopped. Then also, when swipe to reply a message my keyboard no longer props up as it should be. Please fix these issues asap",1,32,2.22.12.80,2022-06-17 16:48:19,,,most_relevant,com.whatsapp
5c53adf1-ad69-4eaf-b592-9e7e017d65f2,A B C 1 2 3,https://play-lh.googleusercontent.com/a/AATXAJzDlkXM0upfoOVoYAS40kPh3T1R1kOCDhy0KS75=mo,"The default timer for disappearing messages used to work perfectly. Unfortunately, a few days ago, WhatsApp started keeping some messages of the same conversation while deleting the rest as it was planned. It is random. The explanation that WhatsApp provides is that the other one has an older version of WhatsApp. It is weird because most of the messages still disappear. WhatsApp now just leaves some of them in the chat and there is no information which will disappear and which they will keep",1,126,2.22.11.82,2022-06-05 20:55:06,,,most_relevant,com.whatsapp
5348bf49-6024-428a-9a03-62918125c882,Fatemah Pandor,https://play-lh.googleusercontent.com/a-/AOh14GikGSwLD5yAxp2wgQcikmfzf3muM96KHdmOHBGG,Please allow messages to be forwarded to more than 1 group at a time. Before the 2021 update there used to be a setting that allowed a user to select which items to delete from a chat (text/photos/videos/gifs/stickers/audio/voice notes/documents) .... PLEASE bring this feature back...it helps alot with clearing chats of unnecessary items while still allowing the user to keep what's relevant to them.,1,6792,2.22.9.78,2022-05-05 21:39:34,,,most_relevant,com.whatsapp
3f254bf1-6185-4fda-bc61-d8ba6be2b2ea,AL,https://play-lh.googleusercontent.com/a/AATXAJykVKit029RovzIra7o8DxsBYULobfMySLrig0Q=mo,"Before the update, when you swiped to reply to a message, the keyboard would open immediately. Since the update, it's stopped doing that and I have to click to open it. Obviously it's the smallest possible inconvenience but I liked the fact it would intuitively do that and now I'm used to it - bring it back pls thx",1,93,2.22.12.80,2022-06-16 22:46:00,,,most_relevant,com.whatsapp
2f50ccfe-46c1-4521-a7ee-c46629f17f7a,Latiefah Atibu,https://play-lh.googleusercontent.com/a/AATXAJxOqDC83D7GybKas6OvtMLUdTpmYp_v2azXeyH8=mo,"I have issues with removing the notification that I have an incoming call. I would answer the call and it would show as an incoming call. It's really annoying. I updated it and still the same issue. Another thing, I no longer receive notifications when I get messages, i have to go onto the app for my messages to show and I miss calls as well. Fix this please.",1,1125,2.22.7.74,2022-04-22 23:21:51,,,most_relevant,com.whatsapp
4e11501d-52b4-4464-8056-e1d5335fb280,Shaon Sarkar,https://play-lh.googleusercontent.com/a-/AOh14Gh2E7cBe9KZpaNK2bYhbbAnGCI4LoBkMjHDDKGw6r4,"Too many bugs. Whenever I play voice message, the display gets off. Also when I play voice message, and place my hand upon proximity sensor the display gets off. Whenever you ignore anyone's message, means you don't see it by opening and left it with two ticks (black), the notification of this message comes again again until you see the message with two blue tick.",1,3506,2.22.7.74,2022-04-26 05:12:43,,,most_relevant,com.whatsapp
73c585b6-5a44-4a8d-9080-906b9c694b51,Midun Odunaiya,https://play-lh.googleusercontent.com/a/AATXAJx4wt9-Fxa0HlMxYIzbAcTisA2U697J8eTCvR4L=mo,"I'm so done with this app! Have been using it for years. Yesterday it told me to uninstall and reinstall the app because it wasn't working. When I did so, it said it couldn't detect any previous backed up messages even though my phone backs it up every day. Now I've lost tons of messages, photos and videos. I can't even communicate with WhatsApp because they keep me talking to a robot instead of a real person",1,2353,2.22.9.78,2022-05-02 14:11:35,,,most_relevant,com.whatsapp
a5f7271c-9b99-4254-ab17-afe562ed323f,Hosein Fazeli,https://play-lh.googleusercontent.com/a-/AOh14GiFMXGw045XUQQdXnAJNh5QX5p-y-BSsbLNCr78,"I'm only using it, because I have to. There's no other options for me. Forcing to download the latest version, not deleting the texts properly (it's awful), limits in downloading files which are super annoying, and many more. The CEO really must be fixing these HUGE bugs instead of updating new emojies and new styles for voices. Not recomended AT ALL.",1,1719,2.22.10.73,2022-05-26 20:03:37,,,most_relevant,com.whatsapp
140f0e2f-49ef-4a1a-bedb-ef6b3e681d77,Amanda Coughlan,https://play-lh.googleusercontent.com/a-/AOh14GgSjbDT235E70EOghRHkCwQgYcOSFOX_KbSXU35Da0,Voice recording was working and than suddenly stopped. I can receive voice notes but I can't send them. I have done all the troubleshooting with no success. No information online either about voice recording not functioning on Oppo phone. I have reduced my use of the app because of this as many of my conversations are primarily voice notes. All the updates and they haven't resolved it,1,1190,2.22.9.78,2022-05-11 22:28:44,,,most_relevant,com.whatsapp
72f79bd8-1e36-4bcf-aa59-36d252f45cb5,DebStar,https://play-lh.googleusercontent.com/a/AATXAJw4umTXamcQ3E4THIvzRznPeBw2EzjBZiuKfQYK=mo,"The video call option is full of bugs in the latest update. Oddly the screen goes black and the other person can't see me and this happens during an ongoing call. This problem won't go away even if I force stop the app or clear the cache, only when I restart my mobile phone does this get corrected. And your customer support is a joke.",1,16491,2.22.9.78,2022-05-04 16:31:54,,,most_relevant,com.whatsapp
ff7e42f4-5b55-4c44-954d-0cf0aed0abb9,Gabriela Fernandes,https://play-lh.googleusercontent.com/a-/AOh14Gge4GOCxfGpQF7WViXvx0_7nI2KbGYIlCPtvfyg0Q,"my app suddenly stopped working. when i try to open i keep getting a screen that says ""whatsapp has a problem and it needs to be installed again"" but it doesn't matter how many times i delete and reinstall it, doesn't matter what i do, I keep getting the same message. Tried to contact support and they were of no help",1,1138,2.22.10.73,2022-05-12 02:38:26,,,most_relevant,com.whatsapp
f780aad3-a6fa-403a-980b-f89396d6a41b,Nhlanhla Sokhulu,https://play-lh.googleusercontent.com/a-/AOh14GgrL3sPU9IkQAy5X5ZF4_okFc33HhZkQk9lzjRatw,"Whatsapp used to be a good reliable app, but now things have changed with all these new features and updates it's has caused many problems for the app, even simply things like uploading or cutting a video, has become very buggy and unreliable. Which is a very disappointing, I hope they stop focusing on adding new features but improve the reliability of the app and put it as their first priority.",1,3277,2.22.9.78,2022-05-05 23:57:30,,,most_relevant,com.whatsapp
42f60689-3f74-493f-9872-e19772f72adc,Christelle Palvie,https://play-lh.googleusercontent.com/a/AATXAJwrsPLKDVA0eQN0JsRfWEYkTyb063WHZYk22bXl=mo,"I have always loved this app as you can stay in touch with loved ones far away but since the new update I am unable to listen to my voice notes privately. It goes straight to load speaker. I feel this is unnecessary as my conversations should stay private and not for all to hear. Please fix this problem, its very unprofessional 🤨",1,95,2.22.11.82,2022-06-06 20:40:26,,,most_relevant,com.whatsapp
956d3656-6b71-4092-9a1f-be8c26519d39,Maria Diaz,https://play-lh.googleusercontent.com/a/AATXAJwdzdzJ73d16ArDkVpzPolFw26iudL4pn5K88bo=mo,After the latest update.. I am unable to listen to the voice notes privately. It is imperative that you fix this error. Because it mess with the privacy of the users. It is incredible that you have people thinking there is something wrong with their phones!,1,118,2.22.11.82,2022-06-03 20:19:02,,,most_relevant,com.whatsapp
2e3bff5b-8f1c-402c-bad7-80833b772fdb,Juicy Gossip World,https://play-lh.googleusercontent.com/a-/AOh14Gj-XfNLgoaOdqkBVyWVNwGrP8wo7nAjH81lx45aEg,I'm back again to give it a 1 star because there is no gallery option that take you to files and folders when you want to post a status. You will have to scroll through all the media painfully before you find the item you are looking for. I had to stop using whatsapp and switch to telegram because it's trash at this point. I need to be able to get to my folders if I want to share a status not painfully go through all the media. 😡😡😡,1,451,2.22.7.74,2022-05-24 23:38:06,,,most_relevant,com.whatsapp
76da4ba5-d62f-4bb1-9c7d-994be5591436,Ricardo Fernández Serrata,https://play-lh.googleusercontent.com/a-/AOh14GjFQd7FrWvlOF3DP7FRibyX58FE5PyZ_L6n-urC4Q,"Stop forcing users to make backups, it's annoying for me and my grandmother. Missing features: Download Statuses. LAN communication via Bluetooth or WiFi, to save data and fast transfer. Manual sorting and tagging of stickers. * Search messages by sender. G-Meet keeps WiFi ON even on a phone that disconnects from WiFi with screen OFF. WA lets my phone miss calls and lose connection mid-call",1,2038,2.22.9.78,2022-05-05 16:23:59,,,most_relevant,com.whatsapp
bbac00b7-d0f3-493c-8dc5-6e557da81dfd,javi jee,https://play-lh.googleusercontent.com/a/AATXAJzvoiN0sd3DkTo8MYSg6mkxBUnJx4PIOAwA5Hq2=mo,"The new privacy policy is not to respect privacy. How mean was to introduce this new policy during the covid-19 pandemic. It is disgusting. Also, new phone and cannot restore backup of old phone. All OK until it starts the connection to google drive and fails silently (no errors, so no clues!!!!). The retry button does nothing. All my chats are gone. I didn't have any problems with telegram. Actually I didn't need to do any BaR. The messages are accesible there after installation.",1,112,2.22.11.82,2022-05-28 19:20:59,,,most_relevant,com.whatsapp
93435b89-aa03-420f-9e0c-2b3f63ddb019,Maryam Al-Sharhan,https://play-lh.googleusercontent.com/a/AATXAJzVNnbOqDaZJM-J8fMGlj_NR3aDv9AYi4-S1uKv=mo,"I recently switched from iPhone to Samsung and the app is 180 degrees worse in Samsung. In the photos and media department, you can either download all the media or not see them at all. You can't just view them and only save them if you want. This option is gone in android. Please fix this.",1,727,2.22.9.78,2022-05-01 18:48:53,,,most_relevant,com.whatsapp
71153ee3-5f48-4077-ba7e-fbf76afefe3a,Emm Dee,https://play-lh.googleusercontent.com/a-/AOh14GiFUPc6boToDCGhfFQdpzRcyDZzol_SmTSHo0SKCg,Last set of updates since this year have been very unstable for me. App crashes constantly to the point where it crashes while I'm trying to send feedback about the crashes. Cleared up lots of phone space in case that was the issue -- no luck. Currently uninstalling because it's gotten unusable now.,1,69,2.22.11.82,2022-06-05 17:49:07,,,most_relevant,com.whatsapp
dc39b9e0-96d1-4431-8cdc-94308d920249,Kanimozhi Suguna,https://play-lh.googleusercontent.com/a-/AOh14Gh2h8giF5iR1TqTblEZvTzP4enTPj73acodG3ul,"Frequently getting runtime exception error Very stupid application. After recent update, the application is not working properly, voice messages in specific. Even getting frustrated to work in web WhatsApp. Very worst. Frequently asking to check the storage space in Computer and getting logged out. Very annoying. Dependent on this one just for contacts. Nothing much.",1,1758,2.22.9.78,2022-05-09 22:52:43,,,most_relevant,com.whatsapp
